,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
201775,1ir3Zieby7wtJTRmyefI5u,"Reading From ""Lady Sings The Blues"" 4 - Live At Carnegie Hall,1956",8,55587,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1956-01-01,0.625,0.13,5,-22.250999999999998,0,0.47200000000000003,0.8909999999999999,0.0,0.12300000000000001,0.623,88.31,3
455343,2aFS4tAGParUsGwz0I74LC,Year Of Summer,44,174400,0,"['Wildstylez', 'Niels Geusebroek']","['0wr85NuJuAYZsRzP1lJgiV', '7D22FhEGzT4jxbjWryB63l']",2013-07-26,0.578,0.888,9,-5.5729999999999995,0,0.0506,0.217,0.000583,0.294,0.37799999999999995,149.88299999999998,4
21867,0jP8VEcL0Gl6jzil1I2z34,"The Love for Three Oranges Suite, Op. 33bis: III. March (arr. J. Heifetz for violin and piano)",0,85773,0,"['Jascha Heifetz', 'Sergei Prokofiev', 'Emmanuel Bay']","['7yaBUcdjmqPP2vIv6F5bFD', '4kHtgiRnpmFIV5Tm4BIs8l', '6AEcwfLT7sfYoE8eCbD7Vb']",1948-01-01,0.645,0.37799999999999995,8,-7.644,1,0.0512,0.95,0.19399999999999998,0.182,0.35700000000000004,123.25,4
556360,6boIpwPsDC8t8SDpvlc2jf,ALARM,37,248867,0,['Namie Amuro'],['4BmWSGKG6HiYvLuJvZ9afa'],2005-07-13,0.853,0.698,10,-5.87,0,0.0871,0.036000000000000004,0.0,0.0695,0.59,92.11200000000001,4
463569,2v1hLkYh3wQTPJjAf41ZAa,Bonbon à la menthe (feat. Mallaury),58,317404,1,"[""Jok'air"", 'Mallaury']","['2kIs76sEGiulKeqetZq6ua', '0zfnSBlLA4HJshaxPu2zPV']",2019-03-29,0.688,0.685,1,-6.72,0,0.16399999999999998,0.217,3.5499999999999996e-05,0.11800000000000001,0.373,104.993,4
112768,2cWRop4KNmto1AiIdYPEBj,You Are God Alone,46,434547,0,['William McDowell'],['6PTGRlwNbg36Mu4boWlixN'],2011-11-08,0.32799999999999996,0.871,8,-4.596,1,0.12300000000000001,0.0185,2.42e-06,0.922,0.271,167.021,4
20476,3mdUeT4IZqMUC99rvu26hY,I Don't Care,0,174027,0,['Brownie McGhee'],['3qXzj7WzBV3kwy1yEV1RcC'],1946,0.843,0.168,9,-10.658,1,0.102,0.9890000000000001,0.242,0.121,0.667,98.809,4
25078,02f78OnF8VlkACM7ZrzPbx,Ardon gli incensi,0,302695,0,"['Gaetano Donizetti', 'Ugo Tansini', 'Orchestra Sinfonica e Coro di Torino della RAI']","['2jCGEMSZXMSOImpD8sqo56', '6XZGcqdyGhQcIrvb5J5CSW', '12vx5jubsuop7nNGeDCFp9']",1951,0.313,0.0465,3,-19.919,1,0.0538,0.978,0.0219,0.205,0.0754,75.044,4
171093,58tr5p694pioQr4G3Tzn4Q,Huume,28,223333,0,['Nylon Beat'],['3NI6ZOWTladyQrPqx5I02g'],1997-03-18,0.68,0.805,2,-7.995,0,0.0578,0.17600000000000002,0.0434,0.0778,0.6409999999999999,90.02,4
313088,3b4ma1NWRcrPM54doQnMC4,Uplink,2,220195,0,['HAKA'],['4UEWHBo4Ztv6f57kgoHa6U'],2017-12-22,0.616,0.716,3,-9.128,0,0.0622,0.00571,0.846,0.272,0.19899999999999998,132.023,4
454435,2zBQjndR3AVEai66kbqWHm,Takkie Draagt Alles,34,167827,0,['Annie MG Schmidt'],['30mAusTKIvrUdX0UoMsgjy'],2006,0.633,0.23399999999999999,7,-19.239,0,0.9359999999999999,0.325,0.0,0.255,0.436,168.824,5
97133,0RtVpvjFnxZjsMpRC3MiBo,Chit-Chirit-Chit,19,145333,0,['Mabuhay Singers'],['7iW6FiPiTgei4YYlqOy7vk'],1962,0.7120000000000001,0.149,0,-17.789,1,0.0398,0.8440000000000001,6.32e-06,0.212,0.9420000000000001,85.51700000000001,4
254776,4EpcmvMl80ORvSwLU801e0,La Canción de la Hoja y la Flor,21,218400,0,['Buitres'],['04IlmuXVBYLASmLi18VqRl'],2010-07-14,0.418,0.595,7,-7.057,1,0.0331,0.255,0.00038199999999999996,0.115,0.311,189.918,3
305425,2AelxypSYGnQGKG95twL2C,I Am In Love,0,148267,0,['Ferrante & Teicher'],['17rSwcIT9qu1OybU1lReJB'],1953-07-13,0.483,0.159,6,-14.628,1,0.0348,0.98,0.843,0.0907,0.179,126.11200000000001,4
499485,4fGBJ8dIx4DJpGmdRBav1N,Kapitel 10: Ratatouille,42,90387,0,['Disney - Ratatouille'],['0v3lYUUVbOSMKAT9j9lTeT'],2007-01-01,0.629,0.5489999999999999,9,-12.59,1,0.905,0.6579999999999999,0.0,0.413,0.703,97.991,3
93656,466cKvZn1j45IpxDdYZqdA,Toosie Slide,77,247059,1,['Drake'],['3TVXtAsR1Inumwj472S9r4'],2020-05-01,0.83,0.49,1,-8.82,0,0.209,0.289,3.04e-06,0.113,0.845,81.604,4
533837,188EPwqyEPWsELhTg16Pq9,Ještě Je Čas,8,202067,0,"['Michal Tučný', 'Greenhorns']","['66kCIGAsY1Tcrs2ihN2U1P', '0wVzM4qVLXBdM5uaFbc663']",1991-01-01,0.33799999999999997,0.22899999999999998,7,-13.296,1,0.0303,0.5760000000000001,2.65e-06,0.299,0.579,90.991,4
542100,62D5JGS7qTOcbQztfd95Ta,Zīlīte,13,196427,0,['IGO'],['4icoz2e4mkyQaZbGH4cjwy'],1998-01-01,0.546,0.649,7,-9.804,1,0.0352,0.0191,0.0115,0.326,0.9390000000000001,142.14700000000002,4
414984,7f0MIBOE79rX7TSas9XrvT,Interval,28,249627,0,['Jens Jefsen'],['5mVWQcrOVZ6Vvzeu3t1CUw'],2012-05-28,0.47600000000000003,0.0857,0,-25.06,1,0.0354,0.945,0.927,0.11599999999999999,0.187,111.009,4
407500,6Sb2A4NGEiGBwlYojT1tOt,Moises,31,445684,0,['Vox Dei'],['1sTOtMflHQ1ULtuozST5RR'],1971-12-10,0.223,0.408,7,-13.979000000000001,1,0.0321,0.244,0.0297,0.11,0.221,79.913,4
267081,4iBhdSB7nep4Aa1flhidjq,Na Koi Umang Hai (with Dialogues),18,324007,0,"['Asha Parekh', 'Lata Mangeshkar']","['7GN8UPp1hCS4mFZc9tr5Mb', '61JrslREXq98hurYL2hYoc']",1970-12-01,0.46299999999999997,0.205,6,-14.144,1,0.0399,0.899,4.09e-05,0.10400000000000001,0.325,80.43,3
126290,1anVwm94szUXr6sSusqRGa,Caçador,28,200227,0,['Tião Carreiro & Pardinho'],['2PLF4pjm6A5eztTVbt9ou4'],1968,0.629,0.452,2,-4.227,1,0.0439,0.797,1.56e-06,0.157,0.519,83.265,4
573965,0cph7xBVHgkA7QjTrTwPFx,Three Times A Lady - Single Version,41,219773,0,['Commodores'],['6twIAGnYuIT1pncMAsXnEm'],2003,0.486,0.188,8,-14.482000000000001,1,0.0268,0.887,0.0014199999999999998,0.191,0.184,75.084,3
481083,421gG8d839TizTZg4R9Ri3,El Chapaco Alzao,18,273493,0,"['Los de Sama', 'Gladys Moreno', 'Los Cantores Del Valle', 'Los Caminantes', 'Arturo Sobenes', 'Los Jairas', 'Larrea - Villavicencio', 'Los Copleros del Sausal', 'Trio Oriental', 'Montoneros de Mendez', 'Los Taitas', 'Los Genios', 'Luis Gutierrez', 'Antawara', 'Hermanas Saldaña', 'Los Brillantes']","['3y5N1nEDeVrYd4cz1WVqsZ', '6Fijroi7uqwlQCQk7jvqG5', '4SmKpKVJlx3VXkwEDangjt', '6ziEnj8UydSg8dr68C3aut', '3YCWXlB5FaLmF91ErRhORA', '7jbCSOX82mkj4BGiIY1IeI', '2stCmTyIijz9RU14q276Y1', '0ODDsBgaOBK4DCO5SIxQVk', '7CxG3hYmHJZXPsPkC1PuLr', '3WORMdQC38l8v2piatS8KX', '2h6aLldQBBQT14eZt0vXPU', '48YBrDsa6kz7yn59d9fkJO', '2EN1815G80EwjmqMfdzmLk', '1KzEYSxOrkHDlLvtOB5hlW', '4IWdgDSELKTxfN16xrOW1C', '2VmKgW4FWgl4sCCpbu6PkS']",2009-05-01,0.479,0.39399999999999996,4,-8.552999999999999,1,0.0354,0.7509999999999999,0.0,0.10800000000000001,0.292,88.695,3
462286,5pDUMdIiW0rNLzFryqpC9j,Diamonds,57,225147,0,['Rihanna'],['5pKCCKE2ajJHZ9KAiaK11H'],2012-12-11,0.564,0.71,11,-4.92,0,0.0461,0.00125,0.0,0.109,0.39299999999999996,91.97200000000001,4
318500,4EG9oHHLOQUR6b86wODOKY,Ung og rík,6,244367,0,['PS & Co'],['3SdhCCZyvDbNcjOHzT3m9V'],1993-01-01,0.731,0.649,4,-11.026,1,0.0291,0.16899999999999998,0.0,0.0928,0.97,120.015,4
270923,2cQj88HzEBlrF7LgrqNgh3,喜氣洋洋,6,230933,0,['Paula Tsui'],['4285Dv04KV2gVNx8hCG1Aw'],1990-05-29,0.633,0.807,0,-7.93,0,0.0362,0.253,0.0,0.0889,0.95,154.541,4
154514,1fqk8hFHIDQo99J6NYa1Lw,Amor En Silencio,49,235080,0,['Marco Antonio Solís'],['3tJnB0s6c3oXPq1SCCavnd'],2003-01-01,0.332,0.49200000000000005,9,-6.294,1,0.0347,0.6559999999999999,0.0,0.267,0.223,80.90899999999999,4
58703,2KtQEHv44Y1US0iaJ41pRA,Saving All My Love for You,54,237293,0,['Whitney Houston'],['6XpaIBNiVzIetEPCWDvAFP'],1985-02-14,0.40399999999999997,0.379,6,-8.887,0,0.0315,0.594,2.7699999999999996e-05,0.0912,0.242,198.452,3
18189,4UJyPwGbOGdlSdY6pc7YXr,Chander Hasir Bandh Bhengechhe,0,213787,0,['Binota Roy'],['1sepj8le6HUvbci7t9M2Eu'],1944-12-31,0.36200000000000004,0.12300000000000001,1,-17.256,1,0.0396,0.991,0.922,0.11599999999999999,0.377,74.232,4
562827,0oWusldermKl7MdzF2XQTj,God's Menu,51,167922,0,['Stray Kids'],['2dIgFjalVxs4ThymZ67YCE'],2020-06-17,0.6890000000000001,0.7709999999999999,5,-3.6180000000000003,1,0.0548,0.0077599999999999995,0.0,0.521,0.48200000000000004,157.05200000000002,4
503190,1KUJ8tLZcz2iwjlRHJuGKm,Einmal Im Leb'n,11,270000,0,['Gert Steinbäcker'],['02eUZzLCjVzLteitetsffB'],1990-01-01,0.552,0.597,6,-10.852,1,0.0423,0.255,0.0,0.18600000000000003,0.55,82.771,4
245831,3QWKALJavU2WgLn8IG5KKA,I Am God,38,376280,0,['Wolfstream'],['2WNPMiDLv8LGFxT31rrAAK'],2017-03-06,0.573,0.578,1,-9.201,1,0.335,0.0414,0.777,0.0862,0.203,219.97799999999998,4
224810,1npCdBDuWafFxzhfY3t9Ls,מיליון דולר,21,302733,0,['Rafi Perski'],['3wVP9IFyPoffc5PU2PI78u'],1989-11-01,0.768,0.424,2,-12.513,0,0.0365,0.0884,0.000367,0.157,0.966,128.32299999999998,4
405292,7zlovyUl48eT1eOhSq6OLb,Ya Latif,33,214747,0,['Raihan'],['0wWm1rOeaLQ4jkLpn8tmTt'],2011-01-01,0.321,0.0886,11,-12.275,0,0.036000000000000004,0.877,0.0,0.355,0.5660000000000001,170.59900000000002,4
41716,2gXudOFrHDzj7D2JqbcFWm,Enjoy Yourself,47,185088,0,['Prince Buster'],['75S63f1AmZUa9gpQvlt5NB'],1968,0.8190000000000001,0.419,1,-11.200999999999999,1,0.168,0.42200000000000004,0.0769,0.215,0.932,117.14299999999999,4
51144,4Njs91SaMTZV0glRwnU2R8,Wonderful Tonight,41,225027,0,['Eric Clapton'],['6PAt558ZEZl0DmdXlnjMgD'],1977-11-01,0.5720000000000001,0.214,7,-15.626,1,0.0293,0.649,0.132,0.125,0.486,95.541,4
261321,4eVeB276BFQHEYDhEZuFMI,Správni Chlapi Vymreli,9,247000,0,['Pavol Habera'],['4jPsY1s2yZz5GbsY3o7G1w'],1995-01-01,0.631,0.654,7,-8.458,1,0.0289,0.0156,2.58e-05,0.113,0.469,115.749,4
371011,4W7yE6dfb0mhAu5r6Rof16,Hazırmısın,31,339733,0,['Berdan Mardini'],['2oeGCE0qqEpX9wHC2pn4D3'],2008-04-22,0.63,0.657,3,-7.2989999999999995,0,0.0536,0.691,0.0,0.0841,0.564,143.92700000000002,4
482314,3x98Zm98WQMCy5M496hkJY,Sophisticated Lady,6,174533,0,['Erroll Garner'],['6C65D20ASusYqHGSIktfED'],1958,0.503,0.172,10,-19.283,0,0.0349,0.9890000000000001,0.9309999999999999,0.185,0.301,113.05,4
215381,2XrdR8faCUZC6pgmkRVxBh,Te Lo Juro Por Dios,32,197507,0,['Vicente Fernández'],['4PPoI9LuYeFX8V674Z1R6l'],1990-04-17,0.28600000000000003,0.263,0,-8.883,1,0.0351,0.441,5.73e-05,0.107,0.36700000000000005,85.90899999999999,4
254170,7hUlKwX1lBRIaSN9WFRw8x,Las Banderas - En Vivo,23,304827,0,['Agarrate Catalina'],['0Jo06O68y5JjVgiPbAR9Ox'],2007-01-15,0.625,0.738,5,-7.8660000000000005,1,0.777,0.684,0.0,0.956,0.536,105.745,4
238159,7uBT0WMvHa5UTnei5C4gvX,Tu Amor Me Inundó,44,300000,0,['Evan Craft'],['4vEpUOtKWtpotWkuv0Vlx4'],2015-03-23,0.556,0.247,9,-11.513,1,0.0296,0.326,0.0,0.124,0.33299999999999996,139.912,4
508549,4zaBshdWOG96bYZTbo2Jfp,Megint nyár,36,166880,0,['Road'],['74hZiQvsOpjJEOVaGTGG6j'],2010-10-04,0.415,0.978,8,-1.6580000000000001,1,0.098,0.0017800000000000001,0.0,0.423,0.68,195.96,4
280883,66cGRkN1QzZ8HPBrxLge6A,Sub tuum praesidium - Antiphona (tonus monasticus) in Honorem Beatae Mariae Virginis,24,58987,0,"['Gregorian Chant', 'Benedictine Monks of the Abbey of St. Maurice & St. Maur, Clevaux']","['0Hu0feSkb1IIG0PbZ5P2s9', '6bYu83C0X8Qej7nIk3X5GF']",1960-01-01,0.213,0.201,3,-20.328,1,0.0411,0.99,0.013999999999999999,0.319,0.0731,118.698,5
5354,6BDjHNhTNSl7hmLQQFxQGi,Laid Back,0,680747,0,['Steve Correll Group'],['6yFEWWzLGZ5iYFFlgbl45b'],1929,0.523,0.34600000000000003,7,-14.208,1,0.0456,0.706,0.0248,0.0977,0.29600000000000004,115.12799999999999,4
303245,0efVCd2usbdvcewm6JEd7U,May It Be,40,212333,0,['Enya'],['6uothxMWeLWIhsGeF7cyo4'],2009-11-20,0.21600000000000003,0.187,9,-16.937,1,0.0394,0.981,0.0294,0.133,0.0856,137.013,3
241585,01hSQ5vpGZF0AyHm4SxYQA,"Let It Flow (For ""Dr. J"")",32,347987,0,"['Grover Washington, Jr.']",['05YVYeV4HxYp5rrWalvuE1'],1985,0.745,0.618,9,-7.872999999999999,0,0.0545,0.145,0.0607,0.0815,0.7090000000000001,108.75,4
507627,0aLLOIgI4steJbW6vXSRla,Kis Világ - Radio Edit,23,227840,0,['Kozmix'],['1PY9wgGk6NIlRHbANSv9yZ'],2000,0.743,0.9990000000000001,1,-8.302,1,0.0504,0.0785,6.35e-06,0.222,0.614,127.97399999999999,4
407663,0mXkEze76xuO3vsNDqW3O4,Yours Is No Disgrace - Live,24,863773,0,['Yes'],['7AC976RDJzL2asmZuz7qil'],1973-12-14,0.244,0.884,9,-10.456,1,0.12300000000000001,0.271,0.0576,0.986,0.331,144.28,4
437373,61uQTy37Lc0Z1fFmxHCBd5,Me Derramar,48,279825,0,['Eyshila'],['3mbX6eftyC0S5l17m31ZSW'],2014-11-17,0.43,0.5,4,-6.087999999999999,1,0.0289,0.38799999999999996,0.0,0.836,0.16399999999999998,135.815,3
300104,3HfEgAaf0koxBpBB8NvGda,When You Sleep,62,251933,0,['my bloody valentine'],['3G3Gdm0ZRAOxLrbyjfhii5'],1991-11-04,0.4,0.82,11,-12.280999999999999,1,0.0466,0.000295,0.79,0.23600000000000002,0.135,128.894,4
118982,4Llj18Ki0h1YLFTCZbpSp8,Camino de Guanajuato,47,193493,0,['José Alfredo Jimenez'],['2T06whb4s6UiufL1j5Qtz9'],1972,0.415,0.297,4,-9.618,1,0.0564,0.738,1.52e-05,0.139,0.657,183.757,3
226111,5kgckMZ0nRcFdvV8Qd9yx8,שיר למענך,21,185960,0,['Orna & Moshe Datz'],['5GDVJO8maGeYi0mLt32QvM'],1994-01-10,0.6990000000000001,0.382,2,-11.012,0,0.0351,0.812,0.0,0.0964,0.355,110.29799999999999,4
236017,3y1v3ZLbRrJl9koE7Thli0,Volver A Vivir,28,233040,0,['Los Fugitivos'],['4S7UxwDIG6o3FJkcGPdaBq'],1998-01-01,0.7440000000000001,0.552,9,-12.581,1,0.0291,0.45,3.22e-06,0.09300000000000001,0.7490000000000001,113.02600000000001,4
22949,5vmq7tZJcGbpEytK1wYgZk,Pinky,9,161400,0,['Sarah Vaughan'],['1bgyxtWjZwA5PQlDsvs9b8'],1949,0.136,0.247,10,-13.645999999999999,1,0.0376,0.8370000000000001,0.0,0.16399999999999998,0.046,187.34,3
209968,0I1mau5VjFZGDmLCpMfTyP,Solos (feat. Plan B),54,189653,0,"['Tony Dize', 'Plan B']","['3LKXWvXFWrkwUzJWxzwVpW', '2jSGzJw0ebJLu7OLVSOcBP']",2011-06-17,0.73,0.652,9,-7.284,0,0.125,0.507,0.0,0.371,0.958,83.97399999999999,4
327808,13V6CNsFtPT4uu3vYXVVG0,กราวตะลุง,6,188667,0,"['ม.ร.ว.ถนัดศรี สวัสดิวัตน์,...']",['30mZFp2ER9EKa6IEEa37n6'],1986-11-30,0.6709999999999999,0.7959999999999999,9,-8.338,1,0.031,0.9179999999999999,0.778,0.0758,0.893,82.148,4
153421,76G33BEy8ztidGLSPWlU1b,Suelta los Amarres,42,365667,0,['Cultura Profética'],['65HuWBUC1d8ty1q6J42Nfi'],1999-03-12,0.7440000000000001,0.654,0,-6.287999999999999,1,0.0787,0.0972,0.000147,0.05,0.953,80.66,4
443825,6SdGgBhp0wIyNEMFVpnruT,35 Years I m Waiting,0,243160,0,['JEAN LOUIS DARMANIN'],['1TPOzO5GBT1KRGCesoO9Ms'],2014-09-08,0.483,0.34600000000000003,9,-17.05,1,0.0506,0.953,0.431,0.165,0.659,123.391,5
229700,5VisjHZA1nYyQAjq6lWn0f,תגידי לי את,41,213053,0,['Mercedes Band'],['34gCWollNqYlcodydhFabx'],2009-03-31,0.5379999999999999,0.7020000000000001,4,-5.501,0,0.0458,0.000262,0.0,0.6779999999999999,0.645,93.99700000000001,4
203762,0MEhEDdW2rNHusqz62XGua,Doin' Our Thing,21,241800,0,"[""Booker T. & the M.G.'s""]",['2vDV0T8sxx2ENnKXds75e5'],1968,0.718,0.124,9,-17.819000000000003,0,0.0385,0.45299999999999996,0.884,0.08,0.457,83.068,4
5930,1G41AuDat1WGIttMT8I1dk,Apo ligo ligo,0,183573,0,['ANTONIS NTALGKAS'],['7AbpKdeoiri6A3cFUqgCQV'],1930-01-01,0.557,0.31,5,-10.683,0,0.08900000000000001,0.991,0.785,0.28600000000000003,0.648,114.891,4
546065,4PIPLN74eHhSwLhV5LWixX,Oh the Best White Noises and Tunes for the New Year,3,146000,0,['White Noise Baby Sleep Music'],['6N8XGdHPHPjyTm4O5lQQ5t'],2021-04-09,0.0787,0.0781,2,-28.570999999999998,0,0.129,0.887,0.444,0.138,0.0767,84.404,1
485910,0Qbma1NQxlQ8iBzM77PJI6,Asterix der Gallier - Teil 09,33,95330,0,['Asterix'],['55dz39BSDTWYbBFVZRj72b'],1997-09-24,0.605,0.753,1,-14.482000000000001,1,0.889,0.654,0.0,0.308,0.479,129.48,4
12866,3n9keIIVycOg1RfDCeYXPU,"Quatuor pour piano et cordes No. 2 in E-Flat Major, K. 493: I. Allegro",0,626160,0,"['Wolfgang Amadeus Mozart', 'Arthur Grumiaux', 'William Kapell', 'Milton Thomas', 'Paul Tortelier']","['4NJhFmfw43RLBLjQvxDuRS', '0DfXBLdnI4KVzyNua2rZ8Q', '5qsrEqlTIFVbXBB2xd7qoh', '1wTzSZgjyfKZVrbxmAlcll', '0KFS74u9OFu7tDyCajs9cF']",1938,0.306,0.128,3,-18.698,1,0.04,0.977,0.7090000000000001,0.081,0.271,134.312,4
222135,4xso4aT8rFYao2kmNYKyxe,Mean Old Frisco,28,281987,0,['Eric Clapton'],['6PAt558ZEZl0DmdXlnjMgD'],1977-11-01,0.6759999999999999,0.441,7,-12.684000000000001,1,0.0244,0.239,0.34700000000000003,0.0515,0.789,81.525,4
171717,1I0oWAoXKhCp9VgLeuU9l0,Scarlet Rose,43,311600,0,['Edguy'],['3AGFqPP3gt5rMSvhR87Xxu'],1998-01-19,0.439,0.45399999999999996,0,-7.401,0,0.0308,0.0644,8.57e-05,0.301,0.185,131.39700000000002,4
378307,4DpIzvWd0YJ9UwBvEM3Ed9,King Of My Castle - Original Radio Edit,36,222840,0,['Wamdue Project'],['2U33UlGhnPqg3B5xJTn3zm'],1998,0.895,0.6659999999999999,6,-8.355,1,0.0567,0.102,0.14400000000000002,0.0848,0.961,125.01299999999999,4
142592,48C1BwVwuZPMAQbQl9gOan,Half Heaven Half Heartache,25,163560,0,['Gene Pitney'],['3ap1NzHNV9QA1x1V6z3gSe'],1972,0.445,0.449,4,-8.715,1,0.0276,0.772,0.0,0.145,0.431,102.824,4
338980,4eZEZYAHJwyN3gFHkq0VuB,Some Things Never Change,16,195360,0,['Chris de Burgh'],['2RpHsROrX075xfIwHn6B2U'],1980-01-01,0.757,0.15,7,-16.203,1,0.0361,0.736,9.18e-05,0.0868,0.431,116.28399999999999,4
138534,03p8XJfbW4V2N1aqrTgqkw,Espíritu Burlón,8,247800,0,['Johnny Pacheco Y Su Charanga'],['2JK0DNoBRuK2rH1tQrBsvA'],1961-01-01,0.585,0.542,2,-8.154,1,0.0902,0.89,0.0,0.0794,0.879,96.609,4
107401,0qGD6dIDHvQ1fvzOVv7MSB,For A Reason,13,415693,0,['Zhané'],['6cjSmkVvMvyE6tCAo1M9Is'],1994-01-01,0.305,0.268,2,-10.755999999999998,1,0.0337,0.8540000000000001,5.64e-06,0.0936,0.239,172.623,4
340388,04eu9hSCerUzrVj1oOdDR4,Temple Of Lust,12,421533,0,['Backstreet Girls'],['4kmChp6OaS0xAvpxWetEg4'],1990-01-01,0.381,0.763,9,-11.363,0,0.0356,0.00040300000000000004,0.0612,0.0908,0.46399999999999997,138.871,4
65173,5HYKskVhty99c7Txyydwmp,The Greeting Song,46,193507,0,['Red Hot Chili Peppers'],['0L8ExT028jH3ddEcZwqJJ5'],1991-09-24,0.45899999999999996,0.9620000000000001,2,-10.652999999999999,1,0.0485,0.00218,0.0503,0.188,0.307,134.139,4
140593,2CRWfRAv83SnO7sv2GCuKz,夢中情人,21,119120,0,['冉肖玲'],['09eiWRP2E7CoQjQ50wI1cn'],1967-09-01,0.564,0.431,8,-6.92,1,0.0312,0.599,0.0,0.1,0.52,77.708,4
423732,2k6dsdRhd77xnKTBPaGWqJ,Ya No!,26,208907,0,['Gloria Trevi'],['1Db5GsIoVWYktPoD2nnPZZ'],1991,0.966,0.5760000000000001,0,-7.6129999999999995,1,0.158,0.391,0.00044699999999999997,0.10400000000000001,0.769,117.654,4
430564,78ZaZjJ5bLeL5UGitV1OPg,Amigos Novos e Antigos,22,254333,0,['João Bosco'],['3DF0ClNOUuvS3gh8V8sRJH'],1981-07-07,0.623,0.355,11,-10.84,0,0.0457,0.853,0.387,0.0938,0.555,78.156,4
333909,5NgD1DW8lgeVU62EYUlvaO,มือปืน,35,313267,0,['Pongsit Kampee'],['4Y5GE3yA8Ek7541Y8vO7rv'],2008-01-05,0.5329999999999999,0.496,2,-9.281,0,0.0338,0.532,0.000265,0.25,0.27899999999999997,139.702,4
180235,3cGJKxhSLBhrDnHvqdlIdh,I'll Always Be In Love With You,8,154680,0,['Brenda Lee'],['4cPHsZM98sKzmV26wlwD2W'],1962-02-12,0.493,0.254,5,-9.158,1,0.0265,0.84,1.4e-06,0.16399999999999998,0.465,87.059,4
399091,3TygxF9PiIiiyL97jSH6JL,Che sia benedetta,48,193440,0,['Fiorella Mannoia'],['5VxhGHbcuvqTLRUWzBUN8L'],2017-02-10,0.537,0.775,1,-4.978,0,0.11199999999999999,0.134,0.0,0.11900000000000001,0.382,151.654,4
353232,6JvEDaqEKXKosFzf2rv7eN,April In Paris,3,201747,0,['Teddy Wilson'],['0tg5uVI4VjzZOFzBryJZii'],1955-01-01,0.578,0.162,0,-16.974,1,0.0417,0.898,0.924,0.24600000000000002,0.355,84.406,4
316531,4ulwbygGJAiA29EJ38rwQv,Eftirförin,1,145450,0,"['Halli og Laddi', 'Laddi']","['4ATLyk5Vpj83MrR3ihNAb1', '0PpNdAPMwg8OJTiNDYBDFp']",1980-01-01,0.639,0.5670000000000001,11,-6.209,0,0.0954,0.514,0.0,0.22399999999999998,0.805,84.189,4
427344,5QbiQ8lndjCnVxJjr0BBC4,Loca,58,205357,1,['Rels B'],['2IMZYfNi21MGqxopj9fWx8'],2017-10-12,0.9159999999999999,0.435,6,-8.924,0,0.325,0.36700000000000005,0.0,0.0967,0.619,122.04299999999999,4
337802,3BZdg29jCf7UZJvII4v0b8,"Didn't Work Out, Did It ?",11,138867,0,['Don Gibson'],['4xcYVPssil6vbG6tq3W43S'],1959-09-02,0.615,0.439,9,-14.755,1,0.044000000000000004,0.639,0.000133,0.433,0.795,106.191,4
44741,1ydNrg5m64qFjNZA4rGx8m,"Poems, Prayers and Promises",49,246507,0,['John Denver'],['7EK1bQADBoqbYXnT4Cqv9w'],1971,0.5660000000000001,0.182,2,-13.261,1,0.0375,0.884,0.0,0.0978,0.49200000000000005,145.014,4
311480,0MInxVQLJQB6pnLNchNAEj,Storkespringvandet,24,183640,0,['Cæsar'],['3NFCyAHrNLVlNi4zW5LmLj'],2008-10-04,0.5489999999999999,0.312,0,-11.888,1,0.0323,0.696,0.0,0.327,0.6579999999999999,120.198,4
2537,4GeYbfIx1vSQXTfQb1m8Th,Kapitel 281 - Der Page und die Herzogin,1,130026,0,"['Georgette Heyer', 'Irina Salkow']","['66pXJ6MhX37ZLneiwUWZf3', '3Lcu93LjKagluamCDOJc9R']",1926,0.6809999999999999,0.165,11,-21.456999999999997,0,0.946,0.429,0.0,0.39399999999999996,0.28800000000000003,145.333,3
400428,7hynCdFdIaUJbtTRxxKoPW,Ennappanallavaa,2,108225,0,['M.M.Dandapani Desikar'],['5cmIgAL9GLwIfeO1am5TLe'],1942-12-31,0.7,0.38299999999999995,6,-9.721,1,0.322,0.9940000000000001,0.226,0.174,0.711,105.34100000000001,4
139167,5PsOHaZWGUuu3czKxBdU8Y,Ballad of Hollis Brown - Witmark Demo - 1962,17,246187,0,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],1963-01-04,0.612,0.163,2,-16.183,1,0.0568,0.9940000000000001,0.0021100000000000003,0.10400000000000001,0.573,110.32600000000001,5
128808,3o4wvUqGwFynWBhDkouaW9,Okie From Muskogee,46,160138,0,['Merle Haggard'],['2ptmyXoL7poH6Zq62h1QT9'],1996-01-01,0.684,0.41600000000000004,4,-12.967,1,0.0536,0.462,0.0,0.384,0.738,142.385,4
17992,26W0vqlFwtbJgDoC8PKY3z,eat me,0,411611,0,['DYING SPASM'],['7EkuekiTt0lwIjTLKBoON3'],1944-06-09,0.37,0.285,8,-7.403,1,0.134,0.499,0.88,0.625,0.106,101.976,4
139991,4QJ9gh0GrbBa0xVbMMe769,She Moved Through The Fair,18,194400,0,['Davy Graham'],['72zalCfn9P7eU6oGje7tyJ'],1965-01-01,0.43700000000000006,0.204,8,-20.494,1,0.109,0.914,0.8859999999999999,0.657,0.521,90.088,4
